id,Fattening_group.Pen,age,weight,dfi,cfi
8,202022-117,19,58.25,2.005,70.14032635814063
8,202022-117,20,60.0,2.037,72.17732635814063
8,202022-117,21,60.0,1.548,73.72532635814063
8,202022-117,22,61.0,1.831,75.55632635814064
8,202022-117,23,61.5,1.465,77.02132635814064
8,202022-117,24,62.5,1.535,78.55632635814064
8,202022-117,25,62.5,1.874,80.43032635814063
8,202022-117,26,65.0,2.106,82.53632635814063
8,202022-117,27,66.5,1.867,84.40332635814063
8,202022-117,28,67.0,1.986,86.38932635814064
8,202022-117,29,68.0,1.677,88.06632635814064
8,202022-117,30,70.0,2.468,90.53432635814065
8,202022-117,31,70.5,1.799,92.33332635814065
8,202022-117,32,72.0,2.351,94.68432635814065
8,202022-117,33,72.5,2.417,97.10132635814065
8,202022-117,34,73.0,1.879,98.98032635814066
8,202022-117,35,75.5,2.264,101.24432635814065
8,202022-117,36,74.25,2.078,103.32232635814066
8,202022-117,37,71.5,2.104,105.42632635814066
8,202022-117,38,72.5,1.913,107.33932635814065
8,202022-117,39,74.25,2.147,109.48632635814066
8,202022-117,40,75.5,2.177,111.66332635814067
8,202022-117,41,76.5,2.21,113.87332635814066
8,202022-117,42,77.0,2.281,116.15432635814066
8,202022-117,43,78.5,1.988,118.14232635814066
8,202022-117,44,78.0,2.166,120.30832635814066
8,202022-117,45,79.0,2.125,122.43332635814066
8,202022-117,46,81.0,2.268,124.70132635814066
8,202022-117,47,81.5,2.291,126.99232635814066
8,202022-117,48,84.0,2.317,129.30932635814065
8,202022-117,49,84.0,2.647,131.95632635814064
8,202022-117,50,86.0,2.393,134.34932635814064
8,202022-117,51,86.25,2.174,136.52332635814065
8,202022-117,52,87.0,2.201,138.72432635814064
8,202022-117,53,88.0,2.894,141.61832635814065
8,202022-117,54,89.5,2.91,144.52832635814065
8,202022-117,55,91.5,2.555,147.08332635814065
8,202022-117,56,94.5,2.975,150.05832635814065
8,202022-117,57,93.5,1.856,151.91432635814064
8,202022-117,58,93.0,2.045,153.95932635814063
8,202022-117,59,94.0,2.057,156.01632635814062
8,202022-117,60,95.5,2.135,158.1513263581406
8,202022-117,61,95.5,1.779,159.9303263581406
8,202022-117,62,96.5,2.112,162.0423263581406
8,202022-117,63,97.5,2.51,164.5523263581406
8,202022-117,64,98.5,1.931,166.4833263581406
8,202022-117,65,99.0,2.647,169.1303263581406
8,202022-117,66,99.5,2.674,171.8043263581406
8,202022-117,67,101.0,2.829,174.6333263581406
8,202022-117,68,103.5,2.098,176.73132635814062
8,202022-117,69,102.25,2.979,179.71032635814063
8,202022-117,70,104.25,2.337,182.04732635814062
8,202022-117,71,106.5,2.895,184.94232635814063
8,202022-117,72,106.0,2.739,187.68132635814064
8,202022-117,73,108.0,2.652,190.33332635814062
8,202022-117,74,109.5,2.632,192.96532635814063
8,202022-117,75,109.25,2.297,195.26232635814063
8,202022-117,76,111.0,2.656,197.91832635814063
8,202022-117,77,110.5,1.893,199.81132635814063
8,202022-117,78,111.375,3.087,202.89832635814062
81,202022-116,1,38.5,1.56,41.89926596467633
81,202022-116,2,40.0,1.58,43.47926596467633
81,202022-116,3,40.75,1.672,45.15126596467633
81,202022-116,4,41.5,1.753,46.90426596467633
81,202022-116,5,42.0,0.781,47.685265964676326
81,202022-116,6,41.5,1.609,49.29426596467633
81,202022-116,7,43.5,1.782,51.076265964676324
81,202022-116,8,45.5,1.747,52.823265964676324
81,202022-116,9,46.25,1.811,54.634265964676324
81,202022-116,10,47.0,2.057,56.691265964676326
81,202022-116,11,49.0,2.232,58.923265964676325
81,202022-116,12,50.5,2.414,61.33726596467633
81,202022-116,13,51.5,2.429,63.76626596467633
81,202022-116,14,52.25,1.738,65.50426596467634
81,202022-116,15,53.5,1.673,67.17726596467634
81,202022-116,16,54.5,2.024,69.20126596467634
81,202022-116,17,55.75,2.187,71.38826596467634
81,202022-116,18,57.75,2.347,73.73526596467633
81,202022-116,19,59.5,2.106,75.84126596467632
81,202022-116,20,60.0,2.144,77.98526596467633
81,202022-116,21,60.5,1.88,79.86526596467633
81,202022-116,22,61.75,2.572,82.43726596467633
81,202022-116,23,62.5,1.924,84.36126596467633
81,202022-116,24,63.5,2.64,87.00126596467634
81,202022-116,25,65.0,2.421,89.42226596467634
81,202022-116,26,66.75,2.37,91.79226596467635
81,202022-116,27,68.0,2.24,94.03226596467634
81,202022-116,28,68.5,2.529,96.56126596467634
81,202022-116,29,70.0,2.121,98.68226596467633
81,202022-116,30,70.75,2.36,101.04226596467633
81,202022-116,31,72.5,2.073,103.11526596467633
81,202022-116,32,72.0,2.519,105.63426596467633
81,202022-116,33,73.0,2.909,108.54326596467634
81,202022-116,34,74.5,2.265,110.80826596467634
81,202022-116,35,74.5,2.365,113.17326596467633
81,202022-116,36,76.75,2.616,115.78926596467633
81,202022-116,37,78.0,3.135,118.92426596467634
81,202022-116,38,79.0,2.841,121.76526596467633
81,202022-116,39,81.5,3.25,125.01526596467633
81,202022-116,40,82.0,2.763,127.77826596467634
81,202022-116,41,84.5,2.932,130.71026596467632
81,202022-116,42,85.0,2.823,133.53326596467633
81,202022-116,43,86.0,3.228,136.76126596467634
81,202022-116,44,87.5,2.793,139.55426596467635
81,202022-116,45,88.25,3.273,142.82726596467634
81,202022-116,46,90.0,2.977,145.80426596467635
81,202022-116,47,91.25,3.193,148.99726596467636
81,202022-116,48,92.25,2.991,151.98826596467637
81,202022-116,49,95.0,3.538,155.52626596467638
81,202022-116,50,95.25,3.135,158.66126596467637
81,202022-116,51,96.75,3.373,162.03426596467637
81,202022-116,52,97.0,3.226,165.26026596467636
81,202022-116,53,98.25,2.769,168.02926596467637
81,202022-116,54,99.0,3.187,171.21626596467638
81,202022-116,55,99.5,3.527,174.74326596467637
81,202022-116,56,102.25,3.369,178.11226596467637
81,202022-116,57,103.75,3.528,181.64026596467636
81,202022-116,58,105.5,3.828,185.46826596467636
81,202022-116,59,106.5,3.351,188.81926596467636
81,202022-116,60,107.5,3.711,192.53026596467637
81,202022-116,61,110.0,3.434,195.96426596467637
81,202022-116,62,110.0,3.093,199.05726596467636
81,202022-116,63,110.0,3.421,202.47826596467635
81,202022-116,64,111.0,3.161,205.63926596467635
81,202022-116,65,112.5,3.208,208.84726596467635
81,202022-116,66,113.5,3.028,211.87526596467634
81,202022-116,67,115.0,3.594,215.46926596467634
81,202022-116,68,116.25,2.694,218.16326596467633
81,202022-116,69,117.5,3.101,221.26426596467633
81,202022-116,70,118.25,3.228,224.49226596467633
81,202022-116,71,118.5,3.404,227.89626596467633
81,202022-116,72,121.0,4.113,232.00926596467633
81,202022-116,73,122.25,3.628,235.63726596467632
81,202022-116,74,124.0,2.7,238.3372659646763
81,202022-116,75,124.75,3.931,242.26826596467632
81,202022-116,76,126.5,3.226,245.49426596467632
81,202022-116,77,128.25,3.592,249.08626596467633
81,202022-116,78,129.0,3.93,253.01626596467634
79,202022-115,1,34.25,1.059,33.80679203645662
79,202022-115,2,35.0,1.355,35.16179203645662
79,202022-115,3,35.0,1.351,36.51279203645662
79,202022-115,4,36.0,1.325,37.83779203645662
79,202022-115,5,36.5,1.333,39.17079203645662
79,202022-115,6,37.0,1.101,40.27179203645662
79,202022-115,7,37.25,0.921,41.192792036456616
79,202022-115,8,38.5,1.298,42.49079203645662
79,202022-115,9,38.5,1.449,43.939792036456616
79,202022-115,10,40.5,1.291,45.23079203645661
79,202022-115,11,41.0,1.446,46.67679203645661
79,202022-115,12,41.75,1.31,47.98679203645661
79,202022-115,13,43.5,1.808,49.79479203645661
79,202022-115,14,44.75,1.622,51.41679203645661
79,202022-115,15,45.25,2.098,53.51479203645661
79,202022-115,16,46.5,1.848,55.36279203645661
79,202022-115,17,47.25,1.888,57.25079203645661
79,202022-115,18,49.5,2.043,59.29379203645661
79,202022-115,19,49.75,1.959,61.25279203645661
79,202022-115,20,51.5,2.043,63.29579203645661
79,202022-115,21,52.25,1.889,65.18479203645661
79,202022-115,22,52.5,1.616,66.80079203645661
79,202022-115,23,53.25,1.592,68.39279203645661
79,202022-115,24,53.0,0.95,69.34279203645661
79,202022-115,25,52.0,1.284,70.62679203645662
79,202022-115,26,54.5,1.896,72.52279203645662
79,202022-115,27,55.5,1.731,74.25379203645662
79,202022-115,28,57.5,2.456,76.70979203645662
79,202022-115,29,59.0,2.334,79.04379203645662
79,202022-115,30,60.0,1.898,80.94179203645662
79,202022-115,31,60.5,1.846,82.78779203645662
79,202022-115,32,60.25,1.923,84.71079203645662
79,202022-115,33,61.75,1.873,86.58379203645663
79,202022-115,34,62.0,2.229,88.81279203645663
79,202022-115,35,63.5,2.456,91.26879203645663
79,202022-115,36,65.0,2.214,93.48279203645663
79,202022-115,37,66.75,2.646,96.12879203645663
79,202022-115,38,67.5,2.173,98.30179203645663
79,202022-115,39,69.0,2.307,100.60879203645663
79,202022-115,40,69.5,2.159,102.76779203645664
79,202022-115,41,70.0,2.304,105.07179203645664
79,202022-115,42,72.0,2.617,107.68879203645665
79,202022-115,43,73.5,2.569,110.25779203645665
79,202022-115,44,74.0,2.311,112.56879203645664
79,202022-115,45,75.0,2.731,115.29979203645664
79,202022-115,46,77.0,2.521,117.82079203645664
79,202022-115,47,79.0,2.563,120.38379203645664
79,202022-115,48,79.5,2.918,123.30179203645665
79,202022-115,49,80.0,2.466,125.76779203645664
79,202022-115,50,82.0,2.595,128.36279203645665
79,202022-115,51,83.0,2.576,130.93879203645665
79,202022-115,52,84.0,2.6,133.53879203645664
79,202022-115,53,85.0,2.541,136.07979203645664
79,202022-115,54,85.5,2.629,138.70879203645663
79,202022-115,55,87.375,2.433,141.14179203645662
79,202022-115,56,89.0,2.565,143.70679203645662
79,202022-115,57,88.5,2.271,145.9777920364566
79,202022-115,58,89.5,2.275,148.2527920364566
79,202022-115,59,90.75,2.482,150.7347920364566
79,202022-115,60,93.5,2.621,153.35579203645662
79,202022-115,61,95.25,2.956,156.3117920364566
79,202022-115,62,96.5,3.235,159.54679203645662
79,202022-115,63,98.0,3.057,162.6037920364566
79,202022-115,64,99.25,3.016,165.6197920364566
79,202022-115,65,100.25,2.887,168.5067920364566
79,202022-115,66,101.25,2.923,171.4297920364566
79,202022-115,67,103.0,3.153,174.5827920364566
79,202022-115,68,103.75,2.91,177.4927920364566
79,202022-115,69,104.75,2.729,180.2217920364566
79,202022-115,70,106.0,3.029,183.2507920364566
79,202022-115,71,106.5,3.207,186.4577920364566
79,202022-115,72,108.0,2.513,188.9707920364566
79,202022-115,73,108.0,2.871,191.8417920364566
79,202022-115,74,110.0,2.931,194.77279203645662
79,202022-115,75,112.0,2.417,197.18979203645662
79,202022-115,76,112.5,2.577,199.76679203645662
79,202022-115,77,112.25,2.774,202.54079203645662
79,202022-115,78,114.5,2.875,205.41579203645662
91,202022-115,1,30.5,0.444,29.50954717352529
91,202022-115,2,34.5,1.078,30.58754717352529
91,202022-115,3,34.0,1.239,31.82654717352529
91,202022-115,4,34.0,1.112,32.93854717352529
91,202022-115,5,35.75,1.116,34.05454717352529
91,202022-115,6,35.0,1.171,35.22554717352529
91,202022-115,7,35.75,1.159,36.38454717352529
91,202022-115,8,37.0,1.389,37.773547173525294
91,202022-115,9,38.0,1.38,39.1535471735253
91,202022-115,10,39.5,1.492,40.645547173525294
91,202022-115,11,40.75,1.288,41.93354717352529
91,202022-115,12,39.75,2.032,43.965547173525295
91,202022-115,13,41.5,1.723,45.68854717352529
91,202022-115,14,43.25,1.646,47.334547173525294
91,202022-115,15,43.25,1.791,49.12554717352529
91,202022-115,16,44.0,2.066,51.191547173525294
91,202022-115,17,46.0,2.158,53.349547173525295
91,202022-115,18,46.238,2.035,55.38454717352529
91,202022-115,19,47.163,2.129,57.51354717352529
91,202022-115,20,46.5,2.319,59.83254717352529
91,202022-115,21,51.0,1.967,61.79954717352529
91,202022-115,22,44.0,2.131,63.93054717352529
91,202022-115,23,53.625,2.096,66.02654717352529
91,202022-115,24,53.5,2.21,68.23654717352528
91,202022-115,25,55.75,2.208,70.44454717352528
91,202022-115,26,55.75,1.882,72.32654717352528
91,202022-115,27,57.0,2.191,74.51754717352529
91,202022-115,28,58.0,1.522,76.03954717352529
91,202022-115,29,58.0,1.469,77.50854717352529
91,202022-115,30,58.0,1.445,78.95354717352528
91,202022-115,31,59.0,1.554,80.50754717352528
91,202022-115,32,59.0,2.178,82.68554717352528
91,202022-115,33,60.25,2.11,84.79554717352528
91,202022-115,34,61.0,2.262,87.05754717352528
91,202022-115,35,63.0,2.614,89.67154717352528
91,202022-115,36,63.25,2.411,92.08254717352528
91,202022-115,37,65.5,2.774,94.85654717352529
91,202022-115,38,66.5,2.822,97.67854717352529
91,202022-115,39,68.25,2.298,99.97654717352529
91,202022-115,40,69.5,2.492,102.4685471735253
91,202022-115,41,69.5,2.635,105.1035471735253
91,202022-115,42,71.5,3.158,108.2615471735253
91,202022-115,43,73.5,3.177,111.43854717352531
91,202022-115,44,73.5,2.673,114.11154717352531
91,202022-115,45,74.625,3.377,117.4885471735253
91,202022-115,46,75.5,2.494,119.9825471735253
91,202022-115,47,77.0,3.018,123.0005471735253
91,202022-115,48,79.0,3.127,126.1275471735253
91,202022-115,49,79.5,3.042,129.1695471735253
91,202022-115,50,81.5,3.326,132.4955471735253
91,202022-115,51,83.5,2.858,135.3535471735253
91,202022-115,52,84.5,3.59,138.9435471735253
91,202022-115,53,86.0,3.491,142.43454717352532
91,202022-115,54,86.5,3.435,145.86954717352532
91,202022-115,55,87.0,3.236,149.1055471735253
91,202022-115,56,89.75,2.785,151.8905471735253
91,202022-115,57,89.625,3.861,155.7515471735253
91,202022-115,58,91.0,2.698,158.4495471735253
91,202022-115,59,93.0,3.458,161.9075471735253
91,202022-115,60,93.5,2.741,164.64854717352532
91,202022-115,61,94.5,2.445,167.0935471735253
91,202022-115,62,95.5,3.382,170.4755471735253
91,202022-115,63,96.75,2.939,173.4145471735253
91,202022-115,64,98.0,2.587,176.0015471735253
91,202022-115,65,99.75,3.163,179.1645471735253
91,202022-115,66,101.5,3.349,182.5135471735253
91,202022-115,67,104.0,3.121,185.6345471735253
91,202022-115,68,103.0,3.123,188.7575471735253
91,202022-115,69,105.375,3.884,192.64154717352528
91,202022-115,70,106.0,3.121,195.7625471735253
91,202022-115,71,106.75,4.049,199.8115471735253
91,202022-115,72,108.0,3.038,202.8495471735253
91,202022-115,73,110.0,3.515,206.3645471735253
91,202022-115,74,111.5,3.196,209.5605471735253
91,202022-115,75,112.0,3.887,213.4475471735253
91,202022-115,76,112.875,2.74,216.1875471735253
91,202022-115,77,113.75,3.542,219.7295471735253
91,202022-115,78,116.25,3.933,223.6625471735253
30,202022-115,1,31.216,1.505,32.72711255203554
30,202022-115,2,32.5,1.255,33.982112552035545
30,202022-115,3,33.5,1.566,35.54811255203555
30,202022-115,4,34.0,1.351,36.89911255203555
30,202022-115,5,35.0,1.89,38.78911255203555
30,202022-115,6,35.5,1.872,40.66111255203555
30,202022-115,7,36.5,1.662,42.323112552035546
30,202022-115,8,38.0,1.803,44.12611255203554
30,202022-115,9,38.75,1.678,45.80411255203554
30,202022-115,10,40.0,1.693,47.49711255203554
30,202022-115,11,41.5,1.849,49.346112552035535
30,202022-115,12,42.25,1.688,51.03411255203554
30,202022-115,13,43.0,1.933,52.96711255203554
30,202022-115,14,45.0,1.619,54.58611255203554
30,202022-115,15,45.0,1.652,56.23811255203554
30,202022-115,16,45.5,1.848,58.08611255203554
30,202022-115,17,47.5,1.736,59.822112552035534
30,202022-115,18,48.0,1.818,61.64011255203553
30,202022-115,19,49.0,1.668,63.30811255203553
30,202022-115,20,50.0,1.937,65.24511255203554
30,202022-115,21,50.5,1.706,66.95111255203554
30,202022-115,22,51.5,1.832,68.78311255203553
30,202022-115,23,52.5,2.203,70.98611255203554
30,202022-115,24,53.5,2.21,73.19611255203553
30,202022-115,25,54.5,1.906,75.10211255203554
30,202022-115,26,54.5,1.839,76.94111255203553
30,202022-115,27,55.5,1.788,78.72911255203553
30,202022-115,28,57.0,2.031,80.76011255203554
30,202022-115,29,57.5,2.282,83.04211255203553
30,202022-115,30,59.0,2.051,85.09311255203554
30,202022-115,31,59.75,2.456,87.54911255203554
30,202022-115,32,60.5,2.18,89.72911255203555
30,202022-115,33,61.25,1.903,91.63211255203555
30,202022-115,34,62.5,2.425,94.05711255203555
30,202022-115,35,63.5,2.218,96.27511255203555
30,202022-115,36,64.5,2.171,98.44611255203556
30,202022-115,37,66.0,2.235,100.68111255203556
30,202022-115,38,67.0,2.394,103.07511255203556
30,202022-115,39,67.5,2.227,105.30211255203557
30,202022-115,40,68.75,2.618,107.92011255203556
30,202022-115,41,70.0,1.887,109.80711255203556
30,202022-115,42,70.5,2.585,112.39211255203556
30,202022-115,43,72.5,1.595,113.98711255203555
30,202022-115,44,72.0,2.52,116.50711255203555
30,202022-115,45,73.25,1.952,118.45911255203555
30,202022-115,46,73.5,2.307,120.76611255203555
30,202022-115,47,75.5,2.189,122.95511255203556
30,202022-115,48,76.0,2.603,125.55811255203555
30,202022-115,49,77.0,2.728,128.28611255203555
30,202022-115,50,78.5,2.427,130.71311255203554
30,202022-115,51,79.0,2.405,133.11811255203554
30,202022-115,52,80.5,2.611,135.72911255203553
30,202022-115,53,82.0,2.498,138.22711255203552
30,202022-115,54,82.5,2.216,140.44311255203553
30,202022-115,55,84.0,2.606,143.04911255203552
30,202022-115,56,84.5,2.733,145.78211255203553
30,202022-115,57,86.25,3.099,148.88111255203552
30,202022-115,58,87.75,2.457,151.3381125520355
30,202022-115,59,88.75,2.612,153.9501125520355
30,202022-115,60,89.5,2.738,156.6881125520355
30,202022-115,61,90.0,2.678,159.3661125520355
30,202022-115,62,91.25,2.326,161.6921125520355
30,202022-115,63,91.0,2.19,163.8821125520355
30,202022-115,64,91.5,1.583,165.4651125520355
30,202022-115,65,92.0,2.169,167.6341125520355
30,202022-115,66,95.25,2.896,170.5301125520355
30,202022-115,67,97.25,2.378,172.9081125520355
30,202022-115,68,97.0,2.668,175.5761125520355
30,202022-115,69,97.5,3.997,179.57311255203552
30,202022-115,70,100.0,2.898,182.47111255203552
30,202022-115,71,100.5,3.562,186.03311255203553
30,202022-115,72,100.75,2.721,188.75411255203554
30,202022-115,73,101.75,3.249,192.00311255203553
30,202022-115,74,103.0,3.762,195.76511255203553
30,202022-115,75,104.5,2.444,198.20911255203552
30,202022-115,76,105.0,3.425,201.63411255203553
30,202022-115,77,106.25,2.918,204.55211255203554
30,202022-115,78,108.0,3.387,207.93911255203554
36,202022-115,1,31.0,0.951,30.5598365059375
36,202022-115,2,32.0,1.257,31.816836505937502
36,202022-115,3,32.5,1.235,33.0518365059375
36,202022-115,4,32.5,1.022,34.0738365059375
36,202022-115,5,34.0,1.212,35.2858365059375
36,202022-115,6,35.0,1.171,36.4568365059375
36,202022-115,7,35.5,1.407,37.8638365059375
36,202022-115,8,36.5,1.378,39.2418365059375
36,202022-115,9,37.0,1.521,40.7628365059375
36,202022-115,10,38.0,1.704,42.4668365059375
36,202022-115,11,38.5,1.605,44.0718365059375
36,202022-115,12,39.5,1.71,45.7818365059375
36,202022-115,13,40.5,1.235,47.0168365059375
36,202022-115,14,42.0,1.456,48.4728365059375
36,202022-115,15,42.5,1.609,50.0818365059375
36,202022-115,16,43.0,1.214,51.2958365059375
36,202022-115,17,43.75,1.561,52.8568365059375
36,202022-115,18,45.5,1.807,54.6638365059375
36,202022-115,19,46.25,1.466,56.129836505937504
36,202022-115,20,47.0,1.607,57.736836505937504
36,202022-115,21,47.5,1.794,59.5308365059375
36,202022-115,22,48.5,1.716,61.2468365059375
36,202022-115,23,50.25,1.855,63.1018365059375
36,202022-115,24,50.5,1.812,64.9138365059375
36,202022-115,25,51.5,1.987,66.90083650593749
36,202022-115,26,51.0,1.538,68.43883650593749
36,202022-115,27,52.25,2.028,70.4668365059375
36,202022-115,28,54.0,2.055,72.5218365059375
36,202022-115,29,54.75,1.095,73.6168365059375
36,202022-115,30,54.5,1.545,75.1618365059375
36,202022-115,31,55.5,1.512,76.6738365059375
36,202022-115,32,55.75,2.003,78.6768365059375
36,202022-115,33,57.5,2.161,80.8378365059375
36,202022-115,34,57.0,1.894,82.73183650593751
36,202022-115,35,59.0,2.29,85.02183650593751
36,202022-115,36,60.0,2.173,87.19483650593752
36,202022-115,37,62.0,2.62,89.81483650593752
36,202022-115,38,62.5,1.976,91.79083650593752
36,202022-115,39,63.5,1.616,93.40683650593752
36,202022-115,40,63.25,1.947,95.35383650593752
36,202022-115,41,63.5,2.134,97.48783650593752
36,202022-115,42,65.5,2.236,99.72383650593753
36,202022-115,43,66.5,2.115,101.83883650593752
36,202022-115,44,67.5,2.161,103.99983650593752
36,202022-115,45,67.5,1.922,105.92183650593752
36,202022-115,46,69.0,2.426,108.34783650593752
36,202022-115,47,71.0,2.293,110.64083650593753
36,202022-115,48,71.5,2.72,113.36083650593753
36,202022-115,49,73.0,2.644,116.00483650593753
36,202022-115,50,72.5,2.34,118.34483650593754
36,202022-115,51,74.5,2.761,121.10583650593753
36,202022-115,52,76.0,2.654,123.75983650593753
36,202022-115,53,78.0,3.616,127.37583650593753
36,202022-115,54,77.5,2.561,129.93683650593752
36,202022-115,55,79.0,2.562,132.49883650593753
36,202022-115,56,80.5,2.393,134.89183650593753
36,202022-115,57,82.5,2.895,137.78683650593754
36,202022-115,58,82.5,3.067,140.85383650593755
36,202022-115,59,84.0,2.966,143.81983650593756
36,202022-115,60,85.0,2.717,146.53683650593757
36,202022-115,61,85.5,2.852,149.38883650593758
36,202022-115,62,88.0,3.356,152.74483650593757
36,202022-115,63,89.5,3.378,156.12283650593758
36,202022-115,64,90.0,3.11,159.2328365059376
36,202022-115,65,92.75,3.189,162.4218365059376
36,202022-115,66,92.5,3.317,165.7388365059376
36,202022-115,67,94.5,3.093,168.8318365059376
36,202022-115,68,94.5,2.89,171.72183650593757
36,202022-115,69,96.0,3.059,174.78083650593757
36,202022-115,70,96.0,2.934,177.71483650593757
36,202022-115,71,97.5,2.884,180.59883650593756
36,202022-115,72,98.25,3.347,183.94583650593756
36,202022-115,73,100.0,2.672,186.61783650593756
36,202022-115,74,99.75,2.624,189.24183650593756
36,202022-115,75,100.0,3.467,192.70883650593757
36,202022-115,76,102.5,2.925,195.63383650593758
36,202022-115,77,102.5,3.65,199.2838365059376
36,202022-115,78,105.0,3.81,203.0938365059376
61,202022-116,1,27.0,0.796,26.696688433881036
61,202022-116,2,27.364,0.73,27.426688433881036
61,202022-116,3,28.101,1.311,28.737688433881036
61,202022-116,4,28.838,1.014,29.751688433881036
61,202022-116,5,30.5,1.06,30.811688433881034
61,202022-116,6,29.5,0.713,31.524688433881035
61,202022-116,7,30.5,1.362,32.886688433881034
61,202022-116,8,31.5,1.244,34.13068843388103
61,202022-116,9,32.5,1.208,35.33868843388103
61,202022-116,10,33.0,1.549,36.88768843388103
61,202022-116,11,34.0,1.745,38.63268843388103
61,202022-116,12,35.5,1.194,39.82668843388103
61,202022-116,13,36.5,1.468,41.294688433881035
61,202022-116,14,37.0,1.98,43.27468843388103
61,202022-116,15,38.0,1.412,44.68668843388103
61,202022-116,16,38.5,1.587,46.273688433881034
61,202022-116,17,39.5,1.608,47.88168843388103
61,202022-116,18,41.25,1.63,49.511688433881034
61,202022-116,19,43.0,1.956,51.46768843388104
61,202022-116,20,43.5,1.768,53.23568843388104
61,202022-116,21,43.5,1.804,55.03968843388104
61,202022-116,22,45.0,1.645,56.68468843388104
61,202022-116,23,45.5,1.488,58.17268843388104
61,202022-116,24,45.5,1.942,60.11468843388104
61,202022-116,25,47.0,1.681,61.79568843388104
61,202022-116,26,48.0,1.513,63.30868843388104
61,202022-116,27,49.0,1.992,65.30068843388104
61,202022-116,28,49.75,1.32,66.62068843388103
61,202022-116,29,50.5,2.035,68.65568843388102
61,202022-116,30,52.25,1.224,69.87968843388103
61,202022-116,31,52.0,1.521,71.40068843388103
61,202022-116,32,52.5,1.917,73.31768843388103
61,202022-116,33,53.5,1.855,75.17268843388104
61,202022-116,34,54.0,1.493,76.66568843388103
61,202022-116,35,55.5,2.301,78.96668843388103
61,202022-116,36,56.5,1.977,80.94368843388104
61,202022-116,37,57.5,1.435,82.37868843388104
61,202022-116,38,59.0,2.01,84.38868843388104
61,202022-116,39,60.0,2.084,86.47268843388105
61,202022-116,40,60.75,2.214,88.68668843388105
61,202022-116,41,61.25,2.169,90.85568843388104
61,202022-116,42,62.75,2.33,93.18568843388104
61,202022-116,43,63.25,2.209,95.39468843388104
61,202022-116,44,64.0,1.925,97.31968843388104
61,202022-116,45,64.5,1.95,99.26968843388104
61,202022-116,46,66.75,2.427,101.69668843388105
61,202022-116,47,67.75,2.642,104.33868843388105
61,202022-116,48,69.5,2.824,107.16268843388104
61,202022-116,49,70.5,2.182,109.34468843388105
61,202022-116,50,72.0,2.757,112.10168843388105
61,202022-116,51,72.5,2.695,114.79668843388104
61,202022-116,52,73.5,2.262,117.05868843388104
61,202022-116,53,75.0,2.651,119.70968843388104
61,202022-116,54,75.5,2.923,122.63268843388104
61,202022-116,55,77.25,1.901,124.53368843388104
61,202022-116,56,79.0,2.724,127.25768843388104
61,202022-116,57,80.5,2.382,129.63968843388105
61,202022-116,58,81.5,2.647,132.28668843388104
61,202022-116,59,82.0,2.554,134.84068843388104
61,202022-116,60,82.0,2.875,137.71568843388104
61,202022-116,61,84.5,2.553,140.26868843388104
61,202022-116,62,85.0,1.841,142.10968843388105
61,202022-116,63,86.0,2.974,145.08368843388104
61,202022-116,64,87.0,2.086,147.16968843388105
61,202022-116,65,89.25,2.913,150.08268843388106
61,202022-116,66,89.5,2.815,152.89768843388106
61,202022-116,67,91.5,2.207,155.10468843388105
61,202022-116,68,92.25,3.239,158.34368843388106
61,202022-116,69,93.5,2.917,161.26068843388106
61,202022-116,70,94.0,2.964,164.22468843388106
61,202022-116,71,95.5,2.609,166.83368843388106
61,202022-116,72,97.25,2.888,169.72168843388107
61,202022-116,73,98.0,3.272,172.99368843388106
61,202022-116,74,99.5,2.917,175.91068843388106
61,202022-116,75,99.5,3.204,179.11468843388107
61,202022-116,76,101.5,2.781,181.89568843388108
61,202022-116,77,102.75,3.255,185.15068843388107
61,202022-116,78,103.25,2.597,187.74768843388108
18,202022-115,1,39.25,1.138,43.03863657966019
18,202022-115,2,39.75,1.531,44.56963657966019
18,202022-115,3,40.0,1.58,46.14963657966019
18,202022-115,4,40.5,1.143,47.29263657966019
18,202022-115,5,41.0,1.496,48.78863657966019
18,202022-115,6,42.0,1.292,50.080636579660194
18,202022-115,7,43.0,2.093,52.1736365796602
18,202022-115,8,43.5,1.141,53.314636579660196
18,202022-115,9,43.75,1.642,54.9566365796602
18,202022-115,10,45.5,2.128,57.0846365796602
18,202022-115,11,47.0,1.894,58.9786365796602
18,202022-115,12,47.5,1.806,60.784636579660194
18,202022-115,13,50.0,2.122,62.906636579660194
18,202022-115,14,50.5,2.23,65.13663657966019
18,202022-115,15,51.5,2.207,67.34363657966018
18,202022-115,16,52.5,2.574,69.91763657966018
18,202022-115,17,54.5,2.834,72.75163657966019
18,202022-115,18,56.0,2.421,75.17263657966019
18,202022-115,19,57.5,2.679,77.8516365796602
18,202022-115,20,58.5,2.552,80.4036365796602
18,202022-115,21,59.0,2.224,82.6276365796602
18,202022-115,22,60.0,1.947,84.57463657966021
18,202022-115,23,60.75,1.929,86.50363657966021
18,202022-115,24,62.0,2.267,88.7706365796602
18,202022-115,25,63.0,2.001,90.77163657966021
18,202022-115,26,64.0,2.067,92.8386365796602
18,202022-115,27,65.0,1.922,94.7606365796602
18,202022-115,28,66.0,2.023,96.7836365796602
18,202022-115,29,66.5,1.978,98.76163657966019
18,202022-115,30,66.75,2.069,100.8306365796602
